uid,name,brand,sku,price,price_old,currency,color,silhouette,fabric,length,neckline,sleeve,category,gender,sizes,description,all_characteristics,product_url,photo_url,photo_urls,photo_count,in_stock
431356253472,Christi A-1150,Christi Couture,,690000,785000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Английское микадо формирует архитектурный силуэт, который остаётся безупречным в каждом ракурсе. Асимметричные драпировки подчёркивают современный характер платья и мастерство ручной работы. Роскошная посадка создаёт ощущение королевского величия — образ для невесты, уверенной в своей уникальности. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-431356253472-christi-a-1150,https://static.tildacdn.com/stor3135-6631-4733-a634-353966636537/0f31d36b41a5bd5fa84b2d6893006903.jpg,https://static.tildacdn.com/stor3135-6631-4733-a634-353966636537/0f31d36b41a5bd5fa84b2d6893006903.jpg | https://static.tildacdn.com/stor6264-3437-4234-b665-636137643062/5f569ce22e6a983752ad75a8eb6decaf.jpg | https://static.tildacdn.com/stor6532-3235-4633-b066-626631386262/9e1e61ba572b014da21d305913e6fd97.jpg | https://static.tildacdn.com/stor3638-3665-4831-b439-656262383761/25f398398f7a7fc05d722bf81751ad7d.jpg,4,true
250575931052,Christi A-1199,Christi Couture,,495000,659000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Платье с особым съёмным корсетом, расшитым эксклюзивной ручной вышивкой. Роскошный шлейф придаёт образу величие и торжественность. Каждая деталь создана для настоящего восхищения. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-250575931052-christi-a-1199,https://static.tildacdn.com/stor3162-6162-4761-b437-646162373030/71eab9eb7cd6ee956fb198f745cf7892.jpg,https://static.tildacdn.com/stor3162-6162-4761-b437-646162373030/71eab9eb7cd6ee956fb198f745cf7892.jpg | https://static.tildacdn.com/stor3632-3231-4136-b165-343638636434/5d174ac477c6391eff3bbffb0e09fd90.jpg,2,true
393417882142,Christi A-1157,Christi Couture,,475000,588000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Эксклюзивная кружевная ткань, расшитая вручную и идеальная посадка корсета формирует безупречный силуэт и соблазнительную женственность в каждом движении. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-393417882142-christi-a-1157,https://static.tildacdn.com/stor3566-6566-4166-b163-303330663932/894ac4673bbb1742aeb5d3b4d234f68f.jpg,https://static.tildacdn.com/stor3566-6566-4166-b163-303330663932/894ac4673bbb1742aeb5d3b4d234f68f.jpg | https://static.tildacdn.com/stor3562-6431-4262-a662-613534613666/384ab8322ee434c597a61b93aed08d9f.jpg,2,true
646624289222,Christi S-1143,Christi Couture,,285000,430000,RUB,,Прямой,,,,,wedding_dress,female,,"Французское кружево окутывает фигуру тончайшим узором, создавая силуэт утончённой грации. Съёмный чокер добавляет образу аристократичную смелость и позволяет невесте менять настроение в один момент. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-646624289222-christi-s-1143,https://static.tildacdn.com/stor6162-3163-4836-b731-393437303638/06743b6480027a547cfe277f5fb18b0a.jpg,https://static.tildacdn.com/stor6162-3163-4836-b731-393437303638/06743b6480027a547cfe277f5fb18b0a.jpg | https://static.tildacdn.com/stor6231-3533-4539-b938-353034306438/ace4785ac085d133d780300c712a2ad6.jpg | https://static.tildacdn.com/stor3964-3064-4661-a263-356562383736/888427973e9b9527fefff69319550ffd.jpg,3,true
493327970572,Christi A-1115,Christi Couture,,625000,735000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Платье из нежного микадо в цвете offf white с мягкой драпировкой для образа, неподвластного времени. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-493327970572-christi-a-1115,https://static.tildacdn.com/stor3464-3933-4239-b331-343062636339/32987182.jpg,https://static.tildacdn.com/stor3464-3933-4239-b331-343062636339/32987182.jpg | https://static.tildacdn.com/stor3962-6330-4530-b064-636430643632/62238484.jpg | https://static.tildacdn.com/stor3961-6335-4636-b830-306362353832/51895467.jpg | https://static.tildacdn.com/stor3635-3662-4139-a535-373937343165/30124524.jpg | https://static.tildacdn.com/stor6165-6230-4963-b231-656534316332/34843093.jpg | https://static.tildacdn.com/stor3739-3934-4536-b332-373336396561/43462409.jpg,6,true
183414360172,Christi A-1182,Christi Couture,,488000,642000,RUB,,А-силуэт,,,,,wedding_dress,female,,Роскошный силуэт с особым кроем подчёркивает утончённость фигуры. Английское микадо придаёт образу благородный блеск. Лёгкий шлейф создаёт мягкую торжественность в каждом шаге. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-183414360172-christi-a-1182,https://static.tildacdn.com/stor6465-3763-4437-b036-633761663761/69d01fe3f1e1f6cc8d06201253b4294d.jpg,https://static.tildacdn.com/stor6465-3763-4437-b036-633761663761/69d01fe3f1e1f6cc8d06201253b4294d.jpg | https://static.tildacdn.com/stor6131-6236-4263-a363-366130386531/8c896cb90e31dd8ba1517ec62d7f45b0.jpg | https://static.tildacdn.com/stor3639-3837-4931-b730-343232303162/3aa89dae7418eaf9abe87aa862629cc7.jpg | https://static.tildacdn.com/stor3563-3633-4330-a630-383839376161/629744b659fb4d74a1f8c1d690116a74.jpg,4,true
319465296262,Christi A-1159,Christi Couture,,570000,785000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Платье из английского микада сочетает архитектурную чёткость линий и роскошный блеск ткани. Ручная вышивка жемчугом подчёркивает изысканный характер образа и добавляет сияющего утончённого акцента. В комплекте — фата, украшенная жемчугом, создающая идеальную завершённость и аристократичную гармонию. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-319465296262-christi-a-1159,https://static.tildacdn.com/stor3965-3530-4664-b332-366438653465/0e63af7652fabd053fd4ffe324a1458c.jpg,https://static.tildacdn.com/stor3965-3530-4664-b332-366438653465/0e63af7652fabd053fd4ffe324a1458c.jpg | https://static.tildacdn.com/stor3236-3833-4361-b931-363839346432/80113f1650a3661df604c2e419b70769.jpg | https://static.tildacdn.com/stor6630-3930-4630-b636-316363363130/8ab68f93c6ebdddea799f8da2e135389.jpg,3,true
539726013382,Christi A-1165,Christi Couture,,275000,388000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Особо уникальная ткань, украшенная вручную дополнительными лепестками, создаёт впечатление живого цветочного рельефа. Пышная юбка формирует величественный силуэт, наполняя каждый шаг воздушностью и драматизмом. Это тот самый неповторимый образ, который надолго останется в памяти — образ невесты, которую невозможно забыть. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-539726013382-christi-a-1165,https://static.tildacdn.com/stor6365-6130-4466-b038-666135666265/d48c25bd3c16e000acc3bc1669de29e6.jpg,https://static.tildacdn.com/stor6365-6130-4466-b038-666135666265/d48c25bd3c16e000acc3bc1669de29e6.jpg | https://static.tildacdn.com/stor3333-3238-4633-a336-396539356465/50a9dac24284b8904a03917e98df7fd5.jpg | https://static.tildacdn.com/stor6538-6363-4134-b030-626535623933/91af6af9710b5328f46db6c16c705f65.jpg,3,true
544833103852,Christi A-1166,Christi Couture,,595000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,"Английское микадо создаёт архитектурный силуэт с благородным блеском и идеальной формой. Длинные рукава, расшитые вручную, добавляют утончённой драматичности и ощущения высокой моды. Декорированный низ платья завершает образ, где каждая деталь подчёркивает роскошь и исключительность невесты. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-544833103852-christi-a-1166,https://static.tildacdn.com/stor3964-3161-4431-b735-376565393436/902f433ecbe1aa1279e80e04dfe8e65b.jpg,https://static.tildacdn.com/stor3964-3161-4431-b735-376565393436/902f433ecbe1aa1279e80e04dfe8e65b.jpg | https://static.tildacdn.com/stor6133-3432-4364-b438-383537366565/0746792e27a720b24f6de722d8106459.jpg | https://static.tildacdn.com/stor3138-6462-4161-a534-396235373165/df38dab28bddeab8a7558a0df284b7c3.jpg | https://static.tildacdn.com/stor6562-3664-4762-a532-613062343934/5ba3fb6408d66d15572b0cbc32fc65b8.jpg | https://static.tildacdn.com/stor6165-6238-4137-a633-343961643364/b00028d59c99056bf19dd1bff5338bf1.jpg | https://static.tildacdn.com/stor6332-3933-4739-b336-643534303931/d2303dd8ac84527f0b1ac0d1953ffb3f.jpg | https://static.tildacdn.com/stor3334-3339-4438-a663-326565366161/b838ceed76c8a3d4224d4c14af9112cb.jpg,7,true
286888564252,Christi A-1121,Christi Couture,,428000,545000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Идеальный баланс между утончённостью и роскошью: платье с 3D-цветами, выполненными вручную. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-286888564252-christi-a-1121,https://static.tildacdn.com/stor6535-6261-4432-a330-363238396364/88217496.jpg,https://static.tildacdn.com/stor6535-6261-4432-a330-363238396364/88217496.jpg | https://static.tildacdn.com/stor3766-3863-4562-b335-386635623861/91419502.jpg | https://static.tildacdn.com/stor6161-6461-4561-b333-663231373566/81930069.jpg | https://static.tildacdn.com/stor3262-3930-4337-b766-666230613639/55751447.jpg | https://static.tildacdn.com/stor3331-3939-4734-b266-333762303131/81381469.jpg,5,true
373329690792,Christi S-1145,Christi Couture,,290000,480000,RUB,,Прямой,,,,,wedding_dress,female,,"Силуэтное платье из эксклюзивной сияющей ткани подчёркивает каждую линию фигуры с безупречной элегантностью. Съёмные крылья, расшитые вручную перьями, создают эффект воздушного движения и добавляют драматичности образу. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-373329690792-christi-s-1145,https://static.tildacdn.com/stor3631-3664-4934-a639-393862653031/5af8cd101af4b661f92285d3ddfb006a.jpg,https://static.tildacdn.com/stor3631-3664-4934-a639-393862653031/5af8cd101af4b661f92285d3ddfb006a.jpg | https://static.tildacdn.com/stor3966-6630-4162-b439-383031633062/aa2dc10841bdf90b599add101d46738c.jpg,2,true
845543262402,Christi A-1170,Christi Couture,,255000,475000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Пышное платье из кордового кружева создаёт впечатляющий объём и благородную фактуру в каждом движении. Корсетный верх подчёркивает линию фигуры, сохраняя королевскую осанку и элегантность. Торжественный шлейф завершает образ и делает выход невесты по-настоящему величественным. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-845543262402-christi-a-1170,https://static.tildacdn.com/stor6162-3365-4339-a237-643237353432/768bb3cd2410e6817611cb6d46ac404c.jpg,https://static.tildacdn.com/stor6162-3365-4339-a237-643237353432/768bb3cd2410e6817611cb6d46ac404c.jpg | https://static.tildacdn.com/stor3861-3530-4363-a533-643765653764/48f7ba4679b4e461e5b628637bba1e60.jpg | https://static.tildacdn.com/stor3935-3231-4538-b537-633865326336/76160cf693eaf00dead094464e56fdaa.jpg,3,true
169975145192,Christi A-1141,Christi Couture,,388000,495000,RUB,,А-силуэт,,,,,wedding_dress,female,,Элегантный силуэт с идеальной посадкой подчёркивает естественную красоту невесты. Премиальная ткань и утончённые линии создают образ с безупречным чувством стиля. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-169975145192-christi-a-1141,https://static.tildacdn.com/stor3437-3764-4135-a134-333431323161/c6e8579aef20fdd20c1b0843977cbf28.jpg,https://static.tildacdn.com/stor3437-3764-4135-a134-333431323161/c6e8579aef20fdd20c1b0843977cbf28.jpg | https://static.tildacdn.com/stor6666-3361-4332-b965-383266316563/921e3712cfedaa632773b382509e9003.jpg | https://static.tildacdn.com/stor6137-3461-4566-b931-303961373961/5796da482c3a2229500d5573d7e2fc4d.jpg | https://static.tildacdn.com/stor3533-3235-4666-a338-303834646330/7502d7ad6c6b62a7e7598f75cbdc6a16.jpg,4,true
579418023142,Christi A-1118,Christi Couture,,680000,790000,RUB,,А-силуэт,,,,,wedding_dress,female,,Благородное платье c цветочным декором ручной работы и длинным шлейфом — идеальное воплощение романтичности и роскоши. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-579418023142-christi-a-1118,https://static.tildacdn.com/stor6466-3534-4361-b033-666536326565/41482448.jpg,https://static.tildacdn.com/stor6466-3534-4361-b033-666536326565/41482448.jpg | https://static.tildacdn.com/stor6336-3738-4430-b330-333564313663/13532804.jpg | https://static.tildacdn.com/stor3932-3232-4635-a431-663432633337/54896688.jpg,3,true
635813214952,Christi A-1120,Christi Couture,,575000,630000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Элегантность с особыми линиями и драпировкой, где минимализм становится искусством. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-635813214952-christi-a-1120,https://static.tildacdn.com/stor6333-6234-4264-b131-386234636565/24003949.jpg,https://static.tildacdn.com/stor6333-6234-4264-b131-386234636565/24003949.jpg | https://static.tildacdn.com/stor3936-3465-4337-b263-353733613134/18541766.jpg | https://static.tildacdn.com/stor3033-3065-4337-b166-646637386331/92635682.jpg,3,true
756662855682,Christi A-1125,Christi Couture,,685000,760000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Элегантное платье из французского кружева, с изысканным шлейфом и особой съемной на вставкой на корсете. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-756662855682-christi-a-1125,https://static.tildacdn.com/stor6639-6635-4364-b263-643833353538/45890712.jpg,https://static.tildacdn.com/stor6639-6635-4364-b263-643833353538/45890712.jpg | https://static.tildacdn.com/stor6330-3532-4564-b539-663537613431/28739325.jpg,2,true
779116848312,Christi A-1129,Christi Couture,,630000,780000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Ручная вышивка, благородные ткани и шлейф, создающий по-настоящему королевский образ. В комплекте предлагается расшитая фата. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-779116848312-christi-a-1129,https://static.tildacdn.com/stor3639-3338-4933-a331-323465613932/46116429.jpg,https://static.tildacdn.com/stor3639-3338-4933-a331-323465613932/46116429.jpg | https://static.tildacdn.com/stor3064-3837-4163-b564-636530653761/99516832.jpg | https://static.tildacdn.com/stor6361-3130-4234-a238-666135396161/86307360.jpg | https://static.tildacdn.com/stor3531-3838-4334-a238-626237613432/67295374.jpg,4,true
737691476872,Christi A-1109,Christi Couture,,475000,750000,RUB,,А-силуэт,,,,,wedding_dress,female,,"Лаконичное платье из английского атласа с нежной драпировкой, подчёркивающей изящество силуэта. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-737691476872-christi-a-1109,https://static.tildacdn.com/stor3730-6432-4632-a164-303036376432/39470280.jpg,https://static.tildacdn.com/stor3730-6432-4632-a164-303036376432/39470280.jpg | https://static.tildacdn.com/stor6462-3732-4431-b565-393765633539/21322392.jpg | https://static.tildacdn.com/stor6437-6439-4130-b964-326638633066/49499429.jpg | https://static.tildacdn.com/stor6230-3861-4636-b739-333332373133/45125743.jpg | https://static.tildacdn.com/stor3364-3838-4231-a235-613337376566/47655514.jpg,5,true
959739289042,Christi A-1144,Christi Couture,,875000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,Английская мятая тафта создаёт изысканный объём и игру света в каждом движении. Ручные 3D-цветы добавляют образу художественной глубины и утончённого романтизма. Съёмная вставка на плечи позволяет менять силуэт и настрой — от королевской сдержанности до чувственной элегантности. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-959739289042-christi-a-1144,https://static.tildacdn.com/stor6336-3439-4432-a235-653036343161/c1088362875cfb2ccc60cf8522c2239c.jpg,https://static.tildacdn.com/stor6336-3439-4432-a235-653036343161/c1088362875cfb2ccc60cf8522c2239c.jpg | https://static.tildacdn.com/stor6637-3033-4730-b739-346666323430/145368b514568ab27812da6ecb7cf670.jpg,2,true
393467320892,Christi S-1122,Christi Couture,,380000,475000,RUB,,Прямой,,,,,wedding_dress,female,,"Изысканное платье от авторского бренда, где 3D цветы и особые линии кроя придают лаконичному образу утончённость. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-393467320892-christi-s-1122,https://static.tildacdn.com/stor3963-3734-4338-b631-653930326264/70182619.jpg,https://static.tildacdn.com/stor3963-3734-4338-b631-653930326264/70182619.jpg | https://static.tildacdn.com/stor3134-3265-4231-b939-356564626231/19707830.jpg | https://static.tildacdn.com/stor6133-3634-4234-a334-366533636138/81840871.jpg | https://static.tildacdn.com/stor3632-6264-4566-a432-623031313737/90668561.jpg,4,true
617918099752,Christi S-1181,Christi Couture,,328000,480000,RUB,,Прямой,,,,,wedding_dress,female,,"Силуэтное платье «рыбка» из изысканного кружева подчёркивает женственность и элегантность каждой линии фигуры. Тонкая работа с рисунком кружева создаёт утончённый рельеф и лёгкое сияние в движении. Нежный шлейф добавляет образу романтику и воздушность, сохраняя изящество от первого шага до последнего танца. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-617918099752-christi-s-1181,https://static.tildacdn.com/stor3666-6163-4139-a264-306262653366/e303b1726463aad1352f66924c3f1c0a.jpg,https://static.tildacdn.com/stor3666-6163-4139-a264-306262653366/e303b1726463aad1352f66924c3f1c0a.jpg | https://static.tildacdn.com/stor3934-6461-4734-b935-383336343930/305fea851cfb49298eda6371111eda3c.jpg | https://static.tildacdn.com/stor3539-3830-4761-a135-333932306130/392c187012fd36af483ecb501ba5aae9.jpg | https://static.tildacdn.com/stor3531-6332-4165-b839-346262343464/bd2ca022bd068df8361f3403a61ec8f1.jpg,4,true
797416207962,Christi S-1130,Christi Couture,,490000,0,RUB,,Прямой,,,,,wedding_dress,female,,Чистота стиля и особые линии кроя в минималистичном платье из теплого шелка. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-797416207962-christi-s-1130,https://static.tildacdn.com/stor6536-3539-4766-b932-363534393464/44906416.jpg,https://static.tildacdn.com/stor6536-3539-4766-b932-363534393464/44906416.jpg | https://static.tildacdn.com/stor3139-3034-4837-b865-366230316538/75753317.jpg | https://static.tildacdn.com/stor6439-6661-4066-b763-653761373762/43561342.jpg,3,true
584609712372,Christi S-1124,Christi Couture,,430000,525000,RUB,,Прямой,,,,,wedding_dress,female,,Элегантность английского шелка в силуэтном платье с особыми линиями и жемчугом. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-584609712372-christi-s-1124,https://static.tildacdn.com/stor3364-3630-4533-b631-633739376634/58682092.jpg,https://static.tildacdn.com/stor3364-3630-4533-b631-633739376634/58682092.jpg | https://static.tildacdn.com/stor3630-3633-4037-b637-306239383131/38691323.jpg | https://static.tildacdn.com/stor3332-6131-4631-a162-363539636536/49345885.jpg,3,true
532045805442,Christi S-1125,Christi Couture,,470000,585000,RUB,,Прямой,,,,,wedding_dress,female,,"Нежность ручной вышивки, эксклюзивные материалы и съемный чокер на шее — для невесты, выбирающей совершенство. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-532045805442-christi-s-1125,https://static.tildacdn.com/stor6132-6133-4132-b863-326338353931/76632480.jpg,https://static.tildacdn.com/stor6132-6133-4132-b863-326338353931/76632480.jpg | https://static.tildacdn.com/stor6561-6264-4264-b432-613238646339/24644078.jpg | https://static.tildacdn.com/stor3332-3933-4035-b764-636663623838/72093213.jpg | https://static.tildacdn.com/stor6436-6338-4762-b438-623534643065/57406285.jpg,4,true
286916062712,Christi S-1132,Christi Couture,,890000,0,RUB,,Прямой,,,,,wedding_dress,female,,"Изысканный силуэт, эксклюзивные ткани и тонкая ручная работа — образ, достойный самых красивых моментов жизни. В комплекте предлагается съемный шлейф. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-286916062712-christi-s-1132,https://static.tildacdn.com/stor3731-3366-4134-a634-366363343131/32470407.jpg,https://static.tildacdn.com/stor3731-3366-4134-a634-366363343131/32470407.jpg | https://static.tildacdn.com/stor6664-3662-4633-b136-316562336262/83824636.jpg | https://static.tildacdn.com/stor3939-6635-4230-a465-623431653832/44154122.jpg,3,true
875052423062,Christi S-1126,Christi Couture,,388000,0,RUB,,Прямой,,,,,wedding_dress,female,,"Сдержанная элегантность в платье из английского шелка, дополненная съемным кейпом. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-875052423062-christi-s-1126,https://static.tildacdn.com/stor6234-3737-4432-b463-356261336639/63610681.jpg,https://static.tildacdn.com/stor6234-3737-4432-b463-356261336639/63610681.jpg | https://static.tildacdn.com/stor3439-6363-4432-a661-356562323263/71002379.jpg | https://static.tildacdn.com/stor6535-6134-4263-b836-613665333861/89538775.jpg,3,true
768736142782,Christi S-1112,Christi Couture,,490000,580000,RUB,,Прямой,,,,,wedding_dress,female,,Минимализм и чистота линий: платье выполнено из благородного микадо в цвете beige. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-768736142782-christi-s-1112,https://static.tildacdn.com/stor3936-6266-4966-a466-343036646132/58808359.jpg,https://static.tildacdn.com/stor3936-6266-4966-a466-343036646132/58808359.jpg | https://static.tildacdn.com/stor3832-3837-4564-a363-383764373831/78959552.jpg,2,true
900454749861,Berta 22-104,Berta,,1170000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,Роскошное платье с королевским шлейфом и цветочным мотивом из новой коллекции Берта. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-900454749861-berta-22-104,https://static.tildacdn.com/stor6438-3835-4630-a339-313661653437/39777473.jpg,https://static.tildacdn.com/stor6438-3835-4630-a339-313661653437/39777473.jpg | https://static.tildacdn.com/stor3565-6432-4532-b735-346665343830/20501490.jpg | https://static.tildacdn.com/stor3939-3062-4034-b631-643765653163/88592913.jpg | https://static.tildacdn.com/stor3931-6639-4232-a562-663966646232/46094333.jpg,4,true
251484202301,Christi A-1106,Christi Couture,,290000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,Аристократичное платье с изысканной драппировкой и воздушной юбкой из английского фатина. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-251484202301-christi-a-1106,https://static.tildacdn.com/stor6631-3065-4139-b131-643137353134/45722587.jpg,https://static.tildacdn.com/stor6631-3065-4139-b131-643137353134/45722587.jpg | https://static.tildacdn.com/stor6461-3838-4166-a566-613761333437/94106434.jpg | https://static.tildacdn.com/stor6661-6362-4132-b163-636133616334/33388191.jpg,3,true
505873874482,Berta 24-P106,Berta,,670000,0,RUB,,Прямой,,,,,wedding_dress,female,,"Изысканное платье силуэта русалка, подчёркивающее линии фигуры. Особая симметрия кроя создаёт гармонию формы, подчёркивая элегантность и утонченность невесты. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-505873874482-berta-24-p106,https://static.tildacdn.com/stor3334-3864-4033-a561-643766373266/68835170.jpg,https://static.tildacdn.com/stor3334-3864-4033-a561-643766373266/68835170.jpg | https://static.tildacdn.com/stor6162-6431-4031-b337-663732663839/71169064.jpg | https://static.tildacdn.com/stor3262-3737-4964-b863-366635613662/33826758.jpg | https://static.tildacdn.com/stor6435-6162-4132-a239-306231343131/32164105.jpg,4,true
552994887821,Christi S-149,Christi Couture,,395000,0,RUB,,Прямой,,,,,wedding_dress,female,,"Силуэтное платье из королевского атласа. Особенность этой модели в асимметрии, утонченной драппировке. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-552994887821-christi-s-149,https://static.tildacdn.com/stor3032-3961-4466-b639-346366313563/22425701.jpg,https://static.tildacdn.com/stor3032-3961-4466-b639-346366313563/22425701.jpg | https://static.tildacdn.com/stor3761-6237-4336-b361-326230653938/61898836.jpg | https://static.tildacdn.com/stor3732-3532-4761-b038-306437323737/87596488.jpg | https://static.tildacdn.com/stor3338-6238-4738-b037-333661646466/59069691.jpg | https://static.tildacdn.com/stor3435-3661-4033-a137-353834333164/58487864.jpg | https://static.tildacdn.com/stor3438-3664-4436-a531-343965323734/12067297.jpg,6,true
922638748351,Dovita March,Dovita,,645000,0,RUB,,Прямой,,,,,wedding_dress,female,,Когда неустаревающая классика и современные линии встречаются в одном соблазнительном платье. Размер корректируется при подгонке платья. На сайте указана цена продажи.,Силуэт: Прямой,https://christiwedding.ru/catalog/tproduct/157878057-922638748351-dovita-march,https://static.tildacdn.com/stor3666-3231-4639-a538-366339643132/56780233.jpg,https://static.tildacdn.com/stor3666-3231-4639-a538-366339643132/56780233.jpg | https://static.tildacdn.com/stor6566-3139-4130-b932-613230363937/99641059.jpg | https://static.tildacdn.com/stor3764-3539-4235-b264-396632333138/77207712.jpg | https://static.tildacdn.com/stor6639-3133-4864-a438-323865306133/49685307.jpg,4,true
775587747631,Dovita Verona,Dovita,,385000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,"Долгожданное платье из новой коллекции миланского бренда Dovita Bridal. Длинные рукава-буфы, невероятно легкая юбка и цветочный декор Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-775587747631-dovita-verona,https://static.tildacdn.com/stor3232-6631-4863-a536-373139383534/73262924.jpg,https://static.tildacdn.com/stor3232-6631-4863-a536-373139383534/73262924.jpg | https://static.tildacdn.com/stor3735-3837-4936-a664-663630613430/26570942.jpg | https://static.tildacdn.com/stor6363-6132-4333-b339-353765316137/76653530.jpg,3,true
478020376241,Christi A-092,Christi Couture,,590000,0,RUB,,А-силуэт,,,,,wedding_dress,female,,"Платье ручной работы. Выполнено из французского кружева шантильи и нежных аппликаций. Длинные рукава, закрытое горло и небольшой объем в плечах. Размер корректируется при подгонке платья. На сайте указана цена продажи.",Силуэт: А-силуэт,https://christiwedding.ru/catalog/tproduct/157878057-478020376241-christi-a-092,https://static.tildacdn.com/tild6537-3839-4263-a334-316134326362/DSCF1662.jpg,https://static.tildacdn.com/tild6537-3839-4263-a334-316134326362/DSCF1662.jpg | https://static.tildacdn.com/tild3962-6330-4361-a238-366138613933/DSCF1666.jpg | https://static.tildacdn.com/tild3439-3837-4239-b263-613866636535/DSCF1639.jpg | https://static.tildacdn.com/tild3939-6561-4238-b731-303732333037/DSCF1569.jpg | https://static.tildacdn.com/tild3235-3730-4332-a262-616238613630/A64A9842.jpg,5,true
